Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483, place = OCEAN
6931: It is Fish : name = Qqtem, weight = 300987, value = 0.001728, place = SEA
6932: It is Fish : name = Dgyzi, weight = 299725, value = 0.001732, place = RIVER
6933: It is Beast: name = Iedvy, weight = 296115, value = 0.001732, type = PREDATOR
6934: It is Bird : name = Qbszq, weight = 305210, value = 0.001733, fly away = FALSE
6935: It is Beast: name = Rdhrz, weight = 300948, value = 0.001735, type = INSECTIVORES
6936: It is Beast: name = Houuu, weight = 307734, value = 0.001735, type = HERBIVORES
6937: It is Beast: name = Xyxyu, weight = 326635, value = 0.001736, type = HERBIVORES
6938: It is Bird : name = Uvlcl, weight = 298389, value = 0.001736, fly away = FALSE
6939: It is Bird : name = Hqgsp, weight = 296609, value = 0.001736, fly away = TRUE
6940: It is Beast: name = Vgqqe, weight = 297135, value = 0.001737, type = HERBIVORES
6941: It is Fish : name = Jqbqr, weight = 294571, value = 0.001738, place = LAKE
6942: It is Fish : name = Phlzt, weight = 304921, value = 0.001738, place = SEA
6943: It is Fish : name = Tbdqv, weight = 295136, value = 0.001738, place = RIVER
6944: It is Bird : name = Qihkh, weight = 288144, value = 0.001739, fly away = TRUE
6945: It is Fish : name = Gmwza, weight = 297733, value = 0.001740, place = RIVER
6946: It is Beast: name = Prtwp, weight = 310865, value = 0.001740, type = INSECTIVORES
6947: It is Bird : name = Gwryv, weight = 311836, value = 0.001741, fly away = FALSE
6948: It is Bird : name = Nkvky, weight = 304885, value = 0.001742, fly away = TRUE
6949: It is Fish : name = Kunmg, weight = 295092, value = 0.001742, place = SEA
6950: It is Beast: name = Avtlf, weight = 292196, value = 0.001742, type = PREDATOR
6951: It is Bird : name = Zxwlx, weight = 319706, value = 0.001742, fly away = FALSE
6952: It is Fish : name = Tyssf, weight = 308138, value = 0.001743, place = LAKE
6953: It is Bird : name = Miztc, weight = 297760, value = 0.001743, fly away = TRUE
6954: It is Beast: name = Zfyjx, weight = 309004, value = 0.001744, type = HERBIVORES
6955: It is Bird : name = Vwjqo, weight = 306679, value = 0.001744, fly away = TRUE
6956: It is Fish : name = Lqyax, weight = 302012, value = 0.001745, place = LAKE
6957: It is Fish : name = Msgwn, weight = 299952, value = 0.001747, place = SEA
6958: It is Bird : name = Qfytm, weight = 302654, value = 0.001748, fly away = FALSE
6959: It is Beast: name = Cqjdy, weight = 289905, value = 0.001749, type = INSECTIVORES
6960: It is Beast: name = Myzog, weight = 305206, value = 0.001750, type = INSECTIVORES
6961: It is Bird : name = Mywuj, weight = 308563, value = 0.001750, fly away = TRUE
6962: It is Bird : name = Nnymd, weight = 295804, value = 0.001751, fly away = TRUE
6963: It is Beast: name = Todjt, weight = 294636, value = 0.001755, type = PREDATOR
6964: It is Beast: name = Hnqwx, weight = 303738, value = 0.001758, type = PREDATOR
6965: It is Beast: name = Avwac, weight = 282968, value = 0.001760, type = HERBIVORES
6966: It is Bird : name = Hwfov, weight = 296599, value = 0.001760, fly away = FALSE
6967: It is Bird : name = Kxhyx, weight = 306822, value = 0.001760, fly away = FALSE
6968: It is Beast: name = Kufld, weight = 285200, value = 0.001760, type = HERBIVORES
6969: It is Bird : name = Gmdgq, weight = 281499, value = 0.001762, fly away = TRUE
6970: It is Fish : name = Zrjnp, weight = 301845, value = 0.001762, place = RIVER
6971: It is Fish : name = Uoavn, weight = 295028, value = 0.001766, place = SEA
6972: It is Beast: name = Tpiiv, weight = 296383, value = 0.001768, type = PREDATOR
6973: It is Fish : name = Ekwtc, weight = 288353, value = 0.001769, place = OCEAN
6974: It is Beast: name = Qbmkg, weight = 281202, value = 0.001771, type = INSECTIVORES
6975: It is Fish : name = Qlesx, weight = 296238, value = 0.001772, place = RIVER
6976: It is Fish : name = Hogsd, weight = 282681, value = 0.001772, place = LAKE
6977: It is Beast: name = Xndni, weight = 289251, value = 0.001774, type = INSECTIVORES
6978: It is Bird : name = Czodx, weight = 293167, value = 0.001774, fly away = FALSE
6979: It is Bird : name = Rlxwp, weight = 304960, value = 0.001774, fly away = TRUE
6980: It is Beast: name = Gycwr, weight = 295315, value = 0.001774, type = HERBIVORES
6981: It is Bird : name = Pcnne, weight = 281691, value = 0.001775, fly away = TRUE
6982: It is Fish : name = Qdhqt, weight = 289570, value = 0.001775, place = LAKE
6983: It is Fish : name = Xpsvh, weight = 302203, value = 0.001777, place = RIVER
6984: It is Bird : name = Xpaie, weight = 283016, value = 0.001777, fly away = TRUE
6985: It is Beast: name = Zvngp, weight = 299752, value = 0.001778, type = HERBIVORES
6986: It is Beast: name = Icbbb, weight = 261744, value = 0.001780, type = PREDATOR
6987: It is Beast: name = Pzqbb, weight = 286940, value = 0.001781, type = INSECTIVORES
6988: It is Beast: name = Adirn, weight = 277382, value = 0.001781, type = HERBIVORES
6989: It is Bird : name = Omgps, weight = 290660, value = 0.001782, fly away = FALSE
6990: It is Fish : name = Bnydp, weight = 285375, value = 0.001784, place = OCEAN
6991: It is Fish : name = Xnuce, weight = 288706, value = 0.001784, place = LAKE
6992: It is Beast: name = Vroio, weight = 295295, value = 0.001785, type = HERBIVORES
6993: It is Fish : name = Hhvfg, weight = 279562, value = 0.001785, place = LAKE
6994: It is Fish : name = Tatxb, weight = 288463, value = 0.001785, place = SEA
6995: It is Beast: name = Cbpwm, weight = 282661, value = 0.001787, type = PREDATOR
6996: It is Fish : name = Bojqz, weight = 289870, value = 0.001787, place = RIVER
6997: It is Beast: name = Qaxjs, weight = 290343, value = 0.001788, type = INSECTIVORES
6998: It is Beast: name = Oyhhz, weight = 296320, value = 0.001789, type = INSECTIVORES
6999: It is Beast: name = Noocw, weight = 289441, value = 0.001790, type = HERBIVORES
7000: It is Bird : name = Ywxod, weight = 301126, value = 0.001790, fly away = TRUE
7001: It is Beast: name = Wjhor, weight = 291617, value = 0.001790, type = PREDATOR
7002: It is Bird : name = Zeczb, weight = 284900, value = 0.001790, fly away = FALSE
7003: It is Fish : name = Kzetg, weight = 288758, value = 0.001790, place = LAKE
7004: It is Beast: name = Lrawp, weight = 289254, value = 0.001791, type = PREDATOR
7005: It is Fish : name = Okdvo, weight = 287570, value = 0.001791, place = RIVER
7006: It is Beast: name = Zuphx, weight = 303203, value = 0.001791, type = PREDATOR
7007: It is Fish : name = Shokk, weight = 285797, value = 0.001791, place = SEA
7008: It is Bird : name = Yjiys, weight = 298935, value = 0.001793, fly away = TRUE
7009: It is Beast: name = Zcxxb, weight = 293884, value = 0.001793, type = PREDATOR
7010: It is Bird : name = Zvoyl, weight = 305577, value = 0.001793, fly away = FALSE
7011: It is Fish : name = Fsioy, weight = 290990, value = 0.001794, place = RIVER
7012: It is Fish : name = Wsstt, weight = 305983, value = 0.001794, place = SEA
7013: It is Fish : name = Sofys, weight = 296403, value = 0.001795, place = LAKE
7014: It is Fish : name = Ziool, weight = 292502, value = 0.001795, place = SEA
7015: It is Bird : name = Cjkoo, weight = 279638, value = 0.001795, fly away = FALSE
7016: It is Beast: name = Rumkn, weight = 292046, value = 0.001798, type = HERBIVORES
7017: It is Fish : name = Ohnij, weight = 280354, value = 0.001798, place = RIVER
7018: It is Bird : name = Yqtzk, weight = 304271, value = 0.001798, fly away = FALSE
7019: It is Bird : name = Tamyb, weight = 283130, value = 0.001798, fly away = TRUE
7020: It is Fish : name = Gldwg, weight = 278614, value = 0.001798, place = LAKE
7021: It is Fish : name = Slwcl, weight = 287409, value = 0.001799, place = RIVER
7022: It is Fish : name = Sdunl, weight = 287920, value = 0.001799, place = RIVER
7023: It is Beast: name = Sgboo, weight = 281239, value = 0.001799, type = INSECTIVORES
7024: It is Fish : name = Mfefl, weight = 272203, value = 0.001800, place = SEA
7025: It is Beast: name = Mzguy, weight = 299973, value = 0.001800, type = INSECTIVORES
7026: It is Beast: name = Gieyp, weight = 282991, value = 0.001802, type = HERBIVORES
7027: It is Fish : name = Zawcy, weight = 291809, value = 0.001803, place = LAKE
7028: It is Beast: name = Purnb, weight = 287792, value = 0.001803, type = PREDATOR
7029: It is Beast: name = Ttnym, weight = 299387, value = 0.001804, type = PREDATOR
7030: It is Beast: name = Qngsi, weight = 284956, value = 0.001804, type = PREDATOR
7031: It is Bird : name = Piuzi, weight = 293238, value = 0.001804, fly away = FALSE
7032: It is Bird : name = Yindh, weight = 281547, value = 0.001804, fly away = TRUE
7033: It is Beast: name = Sgzth, weight = 292629, value = 0.001804, type = HERBIVORES
7034: It is Bird : name = Tyddu, weight = 289269, value = 0.001805, fly away = FALSE
7035: It is Fish : name = Nsemu, weight = 288135, value = 0.001805, place = RIVER
7036: It is Bird : name = Osifw, weight = 288023, value = 0.001805, fly away = TRUE
7037: It is Beast: name = Qydxz, weight = 301149, value = 0.001806, type = HERBIVORES
7038: It is Beast: name = Tcnig, weight = 277302, value = 0.001807, type = HERBIVORES
7039: It is Bird : name = Wewig, weight = 285019, value = 0.001807, fly away = TRUE
7040: It is Beast: name = Cxlze, weight = 286678, value = 0.001807, type = PREDATOR
7041: It is Fish : name = Cqvhd, weight = 277813, value = 0.001807, place = RIVER
7042: It is Fish : name = Pyjal, weight = 283311, value = 0.001807, place = SEA
7043: It is Beast: name = Skeqy, weight = 290418, value = 0.001808, type = PREDATOR
7044: It is Fish : name = Vsyll, weight = 297581, value = 0.001808, place = SEA
7045: It is Fish : name = Tqkfq, weight = 287067, value = 0.001808, place = SEA
7046: It is Fish : name = Dmpii, weight = 275973, value = 0.001808, place = OCEAN
7047: It is Bird : name = Flbtm, weight = 276926, value = 0.001809, fly away = TRUE
7048: It is Beast: name = Irufx, weight = 290675, value = 0.001810, type = HERBIVORES
7049: It is Beast: name = Cltih, weight = 276243, value = 0.001810, type = INSECTIVORES
7050: It is Beast: name = Nlwap, weight = 283975, value = 0.001810, type = INSECTIVORES
7051: It is Bird : name = Lnoiq, weight = 284452, value = 0.001810, fly away = FALSE
7052: It is Beast: name = Ranze, weight = 282546, value = 0.001812, type = INSECTIVORES
7053: It is Fish : name = Sggdd, weight = 269779, value = 0.001813, place = OCEAN
7054: It is Beast: name = Yvred, weight = 287960, value = 0.001813, type = PREDATOR
7055: It is Beast: name = Retxq, weight = 293367, value = 0.001813, type = PREDATOR
7056: It is Beast: name = Aknox, weight = 282680, value = 0.001815, type = HERBIVORES
7057: It is Bird : name = Emwip, weight = 283201, value = 0.001815, fly away = TRUE
7058: It is Bird : name = Iktvy, weight = 294665, value = 0.001816, fly away = FALSE
7059: It is Fish : name = Lzvaa, weight = 280831, value = 0.001816, place = RIVER
7060: It is Fish : name = Jhmti, weight = 279663, value = 0.001816, place = OCEAN
7061: It is Beast: name = Ftvwm, weight = 292864, value = 0.001817, type = HERBIVORES
7062: It is Bird : name = Tgehz, weight = 282857, value = 0.001817, fly away = TRUE
7063: It is Fish : name = Ttoga, weight = 281175, value = 0.001817, place = LAKE
7064: It is Bird : name = Khylq, weight = 286664, value = 0.001817, fly away = FALSE
7065: It is Bird : name = Hpetj, weight = 278876, value = 0.001818, fly away = FALSE
7066: It is Bird : name = Tlheu, weight = 282647, value = 0.001819, fly away = TRUE
7067: It is Beast: name = Xymnd, weight = 290327, value = 0.001819, type = INSECTIVORES
7068: It is Bird : name = Vhbcf, weight = 268731, value = 0.001820, fly away = FALSE
7069: It is Fish : name = Cwgki, weight = 275131, value = 0.001821, place = OCEAN
7070: It is Fish : name = Zazzk, weight = 295166, value = 0.001823, place = LAKE
7071: It is Beast: name = Soato, weight = 284156, value = 0.001823, type = HERBIVORES
7072: It is Bird : name = Oisqh, weight = 282979, value = 0.001823, fly away = FALSE
7073: It is Bird : name = Kvdid, weight = 273064, value = 0.001824, fly away = TRUE
7074: It is Fish : name = Yibbc, weight = 268103, value = 0.001824, place = OCEAN
7075: It is Bird : name = Zumdz, weight = 294918, value = 0.001824, fly away = FALSE
7076: It is Beast: name = Nifus, weight = 283140, value = 0.001826, type = INSECTIVORES
7077: It is Beast: name = Walqf, weight = 277499, value = 0.001827, type = PREDATOR
7078: It is Bird : name = Ejtej, weight = 272418, value = 0.001828, fly away = FALSE
7079: It is Beast: name = Jjems, weight = 276149, value = 0.001829, type = PREDATOR
7080: It is Beast: name = Vslmz, weight = 295042, value = 0.001830, type = PREDATOR
7081: It is Bird : name = Cycry, weight = 285124, value = 0.001831, fly away = TRUE
7082: It is Beast: name = Pnjml, weight = 280189, value = 0.001831, type = INSECTIVORES
7083: It is Beast: name = Tyjdz, weight = 291064, value = 0.001831, type = INSECTIVORES
7084: It is Bird : name = Tmcfe, weight = 270082, value = 0.001833, fly away = TRUE
7085: It is Bird : name = Mddgy, weight = 273087, value = 0.001835, fly away = FALSE
7086: It is Bird : name = Jphuy, weight = 287789, value = 0.001835, fly away = FALSE
7087: It is Fish : name = Grxrj, weight = 286092, value = 0.001835, place = SEA
7088: It is Fish : name = Tgxvu, weight = 295345, value = 0.001835, place = RIVER
7089: It is Fish : name = Cngzm, weight = 278352, value = 0.001836, place = LAKE
7090: It is Bird : name = Wbekq, weight = 275470, value = 0.001837, fly away = FALSE
7091: It is Beast: name = Iiksl, weight = 276517, value = 0.001837, type = INSECTIVORES
7092: It is Bird : name = Umica, weight = 269390, value = 0.001837, fly away = FALSE
7093: It is Fish : name = Qxppd, weight = 285636, value = 0.001838, place = RIVER
7094: It is Bird : name = Qppci, weight = 276837, value = 0.001839, fly away = TRUE
7095: It is Beast: name = Unuzx, weight = 301280, value = 0.001839, type = INSECTIVORES
7096: It is Fish : name = Dvkjk, weight = 275082, value = 0.001839, place = OCEAN
7097: It is Fish : name = Dtzxj, weight = 289088, value = 0.001840, place = SEA
7098: It is Bird : name = Afurn, weight = 275903, value = 0.001841, fly away = FALSE
7099: It is Bird : name = Akodf, weight = 263309, value = 0.001842, fly away = FALSE
7100: It is Fish : name = Crebp, weight = 267101, value = 0.001842, place = SEA
7101: It is Beast: name = Bmjjp, weight = 270711, value = 0.001843, type = INSECTIVORES
7102: It is Fish : name = Vrfop, weight = 284799, value = 0.001843, place = RIVER
7103: It is Beast: name = Mggfr, weight = 270572, value = 0.001844, type = PREDATOR
7104: It is Beast: name = Cdjui, weight = 268366, value = 0.001844, type = INSECTIVORES
7105: It is Bird : name = Bffzv, weight = 276398, value = 0.001845, fly away = TRUE
7106: It is Bird : name = Rbrgz, weight = 281189, value = 0.001846, fly away = TRUE
7107: It is Beast: name = Gjmea, weight = 262098, value = 0.001847, type = HERBIVORES
7108: It is Fish : name = Qrugx, weight = 289687, value = 0.001847, place = RIVER
7109: It is Beast: name = Cwpgb, weight = 270132, value = 0.001847, type = HERBIVORES
7110: It is Beast: name = Txcbw, weight = 281492, value = 0.001847, type = HERBIVORES
7111: It is Bird : name = Oqwwz, weight = 298736, value = 0.001848, fly away = TRUE
7112: It is Beast: name = Salwq, weight = 281378, value = 0.001848, type = INSECTIVORES
7113: It is Beast: name = Hapru, weight = 276998, value = 0.001848, type = HERBIVORES
7114: It is Beast: name = Cxslb, weight = 274678, value = 0.001849, type = PREDATOR
7115: It is Fish : name = Lzvuv, weight = 297856, value = 0.001850, place = RIVER
7116: It is Bird : name = Ntuzk, weight = 291770, value = 0.001851, fly away = FALSE
7117: It is Beast: name = Gnshr, weight = 277650, value = 0.001851, type = PREDATOR
7118: It is Fish : name = Sayoa, weight = 274884, value = 0.001852, place = LAKE
7119: It is Fish : name = Lbslt, weight = 276949, value = 0.001852, place = SEA
7120: It is Beast: name = Pcfrw, weight = 277302, value = 0.001854, type = PREDATOR
7121: It is Beast: name = Gpqil, weight = 274537, value = 0.001854, type = HERBIVORES
7122: It is Beast: name = Oobvt, weight = 281437, value = 0.001855, type = HERBIVORES
7123: It is Bird : name = Cgdrq, weight = 267857, value = 0.001855, fly away = TRUE
7124: It is Bird : name = Cxzec, weight = 274272, value = 0.001856, fly away = TRUE
7125: It is Fish : name = Lwlee, weight = 272050, value = 0.001856, place = LAKE
7126: It is Fish : name = Rucny, weight = 284877, value = 0.001857, place = SEA
7127: It is Fish : name = Paixr, weight = 277774, value = 0.001858, place = SEA
7128: It is Fish : name = Zlowu, weight = 293326, value = 0.001858, place = RIVER
7129: It is Bird : name = Stozd, weight = 286255, value = 0.001858, fly away = TRUE
7130: It is Fish : name = Fdoof, weight = 265778, value = 0.001859, place = OCEAN
7131: It is Fish : name = Nkeke, weight = 265648, value = 0.001860, place = OCEAN
7132: It is Beast: name = Jgors, weight = 277992, value = 0.001860, type = PREDATOR
7133: It is Fish : name = Hzlas, weight = 276357, value = 0.001860, place = LAKE
7134: It is Beast: name = Hqnyt, weight = 285887, value = 0.001861, type = PREDATOR
7135: It is Bird : name = Lblip, weight = 268104, value = 0.001861, fly away = FALSE
7136: It is Fish : name = Mmrxf, weight = 280318, value = 0.001862, place = LAKE
7137: It is Beast: name = Fqsjp, weight = 277054, value = 0.001862, type = HERBIVORES
7138: It is Beast: name = Kxocx, weight = 281825, value = 0.001863, type = HERBIVORES
7139: It is Beast: name = Dswjy, weight = 283854, value = 0.001864, type = PREDATOR
7140: It is Fish : name = Phtpi, weight = 277252, value = 0.001865, place = LAKE
7141: It is Bird : name = Xgdcv, weight = 272413, value = 0.001865, fly away = TRUE
7142: It is Beast: name = Iiapq, weight = 267896, value = 0.001866, type = HERBIVORES
7143: It is Beast: name = Thoto, weight = 281822, value = 0.001866, type = INSECTIVORES
7144: It is Beast: name = Eegpf, weight = 260687, value = 0.001868, type = HERBIVORES
7145: It is Fish : name = Mfyfr, weight = 276195, value = 0.001868, place = RIVER
7146: It is Beast: name = Abzuj, weight = 271907, value = 0.001868, type = INSECTIVORES
7147: It is Bird : name = Iaduw, weight = 270763, value = 0.001869, fly away = TRUE
7148: It is Beast: name = Ovamq, weight = 276100, value = 0.001869, type = PREDATOR
7149: It is Fish : name = Shmmf, weight = 270866, value = 0.001872, place = OCEAN
7150: It is Beast: name = Ywtqr, weight = 294342, value = 0.001872, type = HERBIVORES
7151: It is Bird : name = Cairb, weight = 256708, value = 0.001874, fly away = TRUE
7152: It is Beast: name = Rbilu, weight = 272169, value = 0.001874, type = HERBIVORES
7153: It is Bird : name = Youqm, weight = 287386, value = 0.001876, fly away = FALSE
7154: It is Bird : name = Sbgnp, weight = 269772, value = 0.001876, fly away = FALSE
7155: It is Beast: name = Sxxuo, weight = 293627, value = 0.001877, type = HERBIVORES
7156: It is Beast: name = Sbmph, weight = 269605, value = 0.001877, type = PREDATOR
7157: It is Bird : name = Ttubv, weight = 283968, value = 0.001877, fly away = FALSE
7158: It is Beast: name = Fcycv, weight = 270032, value = 0.001878, type = INSECTIVORES
7159: It is Fish : name = Mgsao, weight = 267652, value = 0.001879, place = LAKE
7160: It is Fish : name = Ipzrh, weight = 279221, value = 0.001880, place = RIVER
7161: It is Bird : name = Vaplf, weight = 268552, value = 0.001880, fly away = TRUE
7162: It is Bird : name = Htekh, weight = 265762, value = 0.001881, fly away = FALSE
7163: It is Fish : name = Bsojz, weight = 276319, value = 0.001882, place = LAKE
7164: It is Fish : name = Rhyld, weight = 273647, value = 0.001882, place = RIVER
7165: It is Beast: name = Hmwwx, weight = 286264, value = 0.001883, type = HERBIVORES
7166: It is Bird : name = Hacks, weight = 259990, value = 0.001885, fly away = FALSE
7167: It is Fish : name = Jplnt, weight = 275844, value = 0.001885, place = OCEAN
7168: It is Beast: name = Toosn, weight = 281374, value = 0.001887, type = PREDATOR
7169: It is Fish : name = Kgikh, weight = 261628, value = 0.001888, place = LAKE
7170: It is Bird : name = Sixmq, weight = 280589, value = 0.001889, fly away = FALSE
7171: It is Beast: name = Wwalx, weight = 281074, value = 0.001889, type = HERBIVORES
7172: It is Beast: name = Giteu, weight = 269828, value = 0.001890, type = INSECTIVORES
7173: It is Bird : name = Opbiz, weight = 272882, value = 0.001891, fly away = TRUE
7174: It is Beast: name = Kgwti, weight = 273749, value = 0.001892, type = PREDATOR
7175: It is Bird : name = Lllvg, weight = 271096, value = 0.001892, fly away = TRUE
7176: It is Fish : name = Wiqvd, weight = 276364, value = 0.001892, place = OCEAN
7177: It is Fish : name = Xspxk, weight = 286391, value = 0.001893, place = LAKE
7178: It is Beast: name = Kbgtn, weight = 265143, value = 0.001893, type = HERBIVORES
7179: It is Fish : name = Ujilp, weight = 272499, value = 0.001894, place = RIVER
7180: It is Beast: name = Inbhr, weight = 263460, value = 0.001894, type = HERBIVORES
7181: It is Fish : name = Zireg, weight = 270602, value = 0.001896, place = RIVER
7182: It is Beast: name = Oarxl, weight = 273175, value = 0.001896, type = INSECTIVORES
7183: It is Fish : name = Qminh, weight = 268424, value = 0.001896, place = OCEAN
7184: It is Beast: name = Zouem, weight = 278370, value = 0.001897, type = PREDATOR
7185: It is Beast: name = Dermp, weight = 265712, value = 0.001897, type = HERBIVORES
7186: It is Beast: name = Odxod, weight = 268643, value = 0.001898, type = HERBIVORES
7187: It is Fish : name = Hjijh, weight = 259646, value = 0.001899, place = RIVER
7188: It is Fish : name = Hcmzy, weight = 275174, value = 0.001901, place = SEA
7189: It is Bird : name = Lrtpz, weight = 284036, value = 0.001901, fly away = TRUE
7190: It is Bird : name = Qfxtb, weight = 271932, value = 0.001901, fly away = FALSE
7191: It is Fish : name = Rckij, weight = 262373, value = 0.001902, place = OCEAN
7192: It is Bird : name = Ebqhs, weight = 262064, value = 0.001904, fly away = TRUE
7193: It is Bird : name = Gkcgu, weight = 260950, value = 0.001905, fly away = TRUE
7194: It is Bird : name = Ggeyg, weight = 261964, value = 0.001905, fly away = TRUE
7195: It is Beast: name = Mhvzy, weight = 284478, value = 0.001905, type = HERBIVORES
7196: It is Fish : name = Ghkqa, weight = 258223, value = 0.001905, place = LAKE
7197: It is Beast: name = Adjwp, weight = 263343, value = 0.001906, type = PREDATOR
7198: It is Beast: name = Tccvw, weight = 272251, value = 0.001906, type = PREDATOR
7199: It is Bird : name = Cxvbk, weight = 267259, value = 0.001908, fly away = FALSE
7200: It is Beast: name = Zmdeg, weight = 263541, value = 0.001909, type = HERBIVORES
7201: It is Bird : name = Jgdzm, weight = 266159, value = 0.001909, fly away = FALSE
7202: It is Beast: name = Gmepu, weight = 267116, value = 0.001909, type = HERBIVORES
7203: It is Beast: name = Xqfwl, weight = 277503, value = 0.001910, type = INSECTIVORES
7204: It is Bird : name = Lqnit, weight = 272229, value = 0.001910, fly away = TRUE
7205: It is Bird : name = Phqpj, weight = 269460, value = 0.001911, fly away = TRUE
7206: It is Bird : name = Zsvwx, weight = 294042, value = 0.001911, fly away = TRUE
7207: It is Bird : name = Wezrs, weight = 281859, value = 0.001912, fly away = FALSE
7208: It is Bird : name = Yhsqj, weight = 275476, value = 0.001913, fly away = TRUE
7209: It is Fish : name = Nglnl, weight = 264920, value = 0.001914, place = LAKE
7210: It is Beast: name = Znhnv, weight = 277256, value = 0.001919, type = INSECTIVORES
7211: It is Beast: name = Svair, weight = 269260, value = 0.001920, type = HERBIVORES
7212: It is Bird : name = Quvpq, weight = 281757, value = 0.001920, fly away = TRUE
7213: It is Bird : name = Txisd, weight = 272885, value = 0.001920, fly away = FALSE
7214: It is Bird : name = Noktz, weight = 277160, value = 0.001927, fly away = TRUE
7215: It is Fish : name = Lirlr, weight = 268320, value = 0.001927, place = SEA
7216: It is Beast: name = Vstgo, weight = 275509, value = 0.001927, type = INSECTIVORES
7217: It is Bird : name = Stlbv, weight = 271331, value = 0.001928, fly away = FALSE
7218: It is Bird : name = Ooygi, weight = 269011, value = 0.001929, fly away = TRUE
7219: It is Beast: name = Imfhn, weight = 258094, value = 0.001930, type = PREDATOR
7220: It is Fish : name = Rejvd, weight = 262678, value = 0.001930, place = OCEAN
7221: It is Beast: name = Kpogp, weight = 265703, value = 0.001931, type = HERBIVORES
7222: It is Beast: name = Kxcfw, weight = 266709, value = 0.001931, type = PREDATOR
7223: It is Bird : name = Bwajw, weight = 262463, value = 0.001932, fly away = TRUE
7224: It is Beast: name = Ivbos, weight = 266446, value = 0.001933, type = PREDATOR
7225: It is Beast: name = Krkwc, weight = 265826, value = 0.001934, type = INSECTIVORES
7226: It is Fish : name = Zkygx, weight = 279600, value = 0.001935, place = SEA
7227: It is Beast: name = Anrfh, weight = 255794, value = 0.001935, type = INSECTIVORES
7228: It is Bird : name = Reqpk, weight = 265992, value = 0.001936, fly away = TRUE
7229: It is Bird : name = Hspfy, weight = 269573, value = 0.001936, fly away = TRUE
7230: It is Fish : name = Vpsre, weight = 272587, value = 0.001937, place = LAKE
7231: It is Bird : name = Dulbz, weight = 264804, value = 0.001937, fly away = FALSE
7232: It is Fish : name = Hmnae, weight = 252353, value = 0.001938, place = SEA
7233: It is Bird : name = Mkiws, weight = 269672, value = 0.001939, fly away = TRUE
7234: It is Fish : name = Qsdyh, weight = 268590, value = 0.001940, place = SEA
7235: It is Beast: name = Lhcpp, weight = 259259, value = 0.001940, type = PREDATOR
7236: It is Beast: name = Uaexz, weight = 270450, value = 0.001941, type = HERBIVORES
7237: It is Bird : name = Qldub, weight = 259629, value = 0.001941, fly away = TRUE
7238: It is Bird : name = Gbhej, weight = 247181, value = 0.001942, fly away = TRUE
7239: It is Fish : name = Ggysn, weight = 267699, value = 0.001942, place = LAKE
7240: It is Fish : name = Lxoio, weight = 269100, value = 0.001944, place = RIVER
7241: It is Fish : name = Zzdpl, weight = 273517, value = 0.001945, place = RIVER
7242: It is Beast: name = Psljn, weight = 266493, value = 0.001948, type = HERBIVORES
7243: It is Fish : name = Ipqqp, weight = 268526, value = 0.001948, place = OCEAN
7244: It is Bird : name = Dynee, weight = 257185, value = 0.001948, fly away = TRUE
7245: It is Fish : name = Soigs, weight = 265395, value = 0.001948, place = LAKE
7246: It is Bird : name = Cwrld, weight = 260713, value = 0.001949, fly away = FALSE
7247: It is Beast: name = Ftnbj, weight = 256544, value = 0.001949, type = HERBIVORES
7248: It is Fish : name = Annlx, weight = 263040, value = 0.001950, place = SEA
7249: It is Fish : name = Ydxlf, weight = 266051, value = 0.001951, place = LAKE
7250: It is Beast: name = Izpkb, weight = 262366, value = 0.001951, type = PREDATOR
7251: It is Fish : name = Vsaus, weight = 271549, value = 0.001952, place = SEA
7252: It is Fish : name = Cbwtk, weight = 259698, value = 0.001952, place = OCEAN
7253: It is Beast: name = Jxuzh, weight = 274904, value = 0.001953, type = PREDATOR
7254: It is Bird : name = Hpiap, weight = 254715, value = 0.001955, fly away = TRUE
7255: It is Beast: name = Igvif, weight = 256172, value = 0.001956, type = INSECTIVORES
7256: It is Fish : name = Oqfow, weight = 267844, value = 0.001956, place = RIVER
7257: It is Fish : name = Kvpuz, weight = 277507, value = 0.001960, place = OCEAN
7258: It is Beast: name = Gaabv, weight = 245336, value = 0.001961, type = INSECTIVORES
7259: It is Bird : name = Jikfb, weight = 247873, value = 0.001961, fly away = TRUE
7260: It is Beast: name = Eurnu, weight = 268700, value = 0.001961, type = HERBIVORES
7261: It is Fish : name = Mmbkn, weight = 255430, value = 0.001961, place = SEA
7262: It is Fish : name = Dxamq, weight = 258333, value = 0.001963, place = OCEAN
7263: It is Fish : name = Suiaz, weight = 266913, value = 0.001963, place = RIVER
7264: It is Bird : name = Tjbez, weight = 260199, value = 0.001964, fly away = FALSE
7265: It is Beast: name = Axupe, weight = 262186, value = 0.001964, type = PREDATOR
7266: It is Fish : name = Edzpu, weight = 264551, value = 0.001966, place = SEA
7267: It is Bird : name = Dppus, weight = 266557, value = 0.001966, fly away = TRUE
7268: It is Fish : name = Qkajr, weight = 256733, value = 0.001967, place = LAKE
7269: It is Bird : name = Ktlfd, weight = 254542, value = 0.001968, fly away = FALSE
7270: It is Fish : name = Nsgwr, weight = 268715, value = 0.001969, place = SEA
7271: It is Beast: name = Jjigi, weight = 250273, value = 0.001970, type = HERBIVORES
7272: It is Bird : name = Igokq, weight = 256990, value = 0.001973, fly away = TRUE
