Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483432, place = OCEAN
7602: It is Beast : name = Wirph, weight = 234970, value = 0.00222156, type = PREDATOR
7603: It is Fish : name = Oajms, weight = 227732, value = 0.00222191, place = RIVER
7604: It is Bird : name = Uuocp, weight = 235798, value = 0.00222224, fly away = FALSE
7605: It is Beast : name = Ucrbm, weight = 227232, value = 0.0022224, type = INSECTIVORES
7606: It is Fish : name = Errop, weight = 233932, value = 0.00222287, place = RIVER
7607: It is Beast : name = Bvmcf, weight = 222121, value = 0.00222401, type = HERBIVORES
7608: It is Bird : name = Deoaw, weight = 222949, value = 0.00222472, fly away = TRUE
7609: It is Beast : name = Fezuj, weight = 231927, value = 0.00222484, type = HERBIVORES
7610: It is Fish : name = Imkej, weight = 222721, value = 0.002227, place = OCEAN
7611: It is Fish : name = Cuhiu, weight = 228599, value = 0.00223098, place = SEA
7612: It is Bird : name = Wzcav, weight = 234413, value = 0.0022311, fly away = FALSE
7613: It is Beast : name = Pmayd, weight = 226989, value = 0.00223359, type = INSECTIVORES
7614: It is Beast : name = Hkqzs, weight = 236714, value = 0.00223476, type = INSECTIVORES
7615: It is Beast : name = Bcghu, weight = 218731, value = 0.00223562, type = HERBIVORES
7616: It is Bird : name = Puuvd, weight = 237780, value = 0.00223736, fly away = FALSE
7617: It is Beast : name = Feckm, weight = 217125, value = 0.00223834, type = HERBIVORES
7618: It is Beast : name = Geeua, weight = 217516, value = 0.00223892, type = INSECTIVORES
7619: It is Beast : name = Cyraq, weight = 228658, value = 0.00223915, type = PREDATOR
7620: It is Bird : name = Udmqu, weight = 233895, value = 0.00224032, fly away = FALSE
7621: It is Beast : name = Pnhdi, weight = 222524, value = 0.00224245, type = HERBIVORES
7622: It is Beast : name = Rwfya, weight = 232216, value = 0.0022436, type = HERBIVORES
7623: It is Bird : name = Tvifw, weight = 235333, value = 0.00224363, fly away = TRUE
7624: It is Fish : name = Dympp, weight = 232594, value = 0.00224425, place = OCEAN
7625: It is Fish : name = Qmcwo, weight = 231182, value = 0.00224498, place = RIVER
7626: It is Beast : name = Fapxc, weight = 221827, value = 0.00224499, type = INSECTIVORES
7627: It is Fish : name = Fbqlk, weight = 220852, value = 0.00224585, place = RIVER
7628: It is Beast : name = Zfwyf, weight = 237767, value = 0.0022459, type = PREDATOR
7629: It is Beast : name = Nygom, weight = 232418, value = 0.00224595, type = INSECTIVORES
7630: It is Beast : name = Adxbj, weight = 217709, value = 0.00224612, type = PREDATOR
7631: It is Bird : name = Ttuze, weight = 240359, value = 0.00224664, fly away = FALSE
7632: It is Fish : name = Dpwfe, weight = 223421, value = 0.00224688, place = OCEAN
7633: It is Beast : name = Jixrj, weight = 230958, value = 0.00224716, type = PREDATOR
7634: It is Fish : name = Hdpop, weight = 225486, value = 0.00224848, place = LAKE
7635: It is Beast : name = Cmrft, weight = 225851, value = 0.00224927, type = PREDATOR
7636: It is Bird : name = Jmfwu, weight = 231587, value = 0.00224969, fly away = TRUE
7637: It is Beast : name = Odctb, weight = 218628, value = 0.0022504, type = INSECTIVORES
7638: It is Fish : name = Cmtmy, weight = 231953, value = 0.00225046, place = RIVER
7639: It is Bird : name = Fuoka, weight = 223063, value = 0.00225049, fly away = FALSE
7640: It is Bird : name = Prpje, weight = 227760, value = 0.00225237, fly away = FALSE
7641: It is Beast : name = Lmrww, weight = 238413, value = 0.00225239, type = INSECTIVORES
7642: It is Fish : name = Qlilv, weight = 230843, value = 0.00225261, place = RIVER
7643: It is Beast : name = Rxqzv, weight = 246371, value = 0.0022527, type = PREDATOR
7644: It is Bird : name = Ximpk, weight = 231146, value = 0.00225399, fly away = FALSE
7645: It is Bird : name = Gmbnw, weight = 224801, value = 0.00225533, fly away = FALSE
7646: It is Beast : name = Iywlg, weight = 232317, value = 0.00225554, type = HERBIVORES
7647: It is Fish : name = Dmbsl, weight = 220766, value = 0.00225578, place = LAKE
7648: It is Bird : name = Jbxtm, weight = 228798, value = 0.00225964, fly away = FALSE
7649: It is Fish : name = Wcsjd, weight = 224311, value = 0.00226025, place = SEA
7650: It is Beast : name = Qdzuv, weight = 238006, value = 0.00226045, type = HERBIVORES
7651: It is Beast : name = Mlsqw, weight = 235340, value = 0.00226056, type = HERBIVORES
7652: It is Fish : name = Zgqgi, weight = 227333, value = 0.002261, place = SEA
7653: It is Beast : name = Vlbhp, weight = 224633, value = 0.00226147, type = HERBIVORES
7654: It is Bird : name = Wzxfs, weight = 241346, value = 0.00226231, fly away = FALSE
7655: It is Bird : name = Qscef, weight = 220095, value = 0.00226266, fly away = FALSE
7656: It is Bird : name = Veozs, weight = 236286, value = 0.00226421, fly away = FALSE
7657: It is Bird : name = Mtibr, weight = 224898, value = 0.00226769, fly away = TRUE
7658: It is Fish : name = Udeye, weight = 223966, value = 0.0022682, place = OCEAN
7659: It is Beast : name = Wmzgv, weight = 237489, value = 0.00226958, type = PREDATOR
7660: It is Beast : name = Oizzz, weight = 242240, value = 0.00227048, type = HERBIVORES
7661: It is Beast : name = Kwxpi, weight = 233869, value = 0.0022705, type = PREDATOR
7662: It is Bird : name = Earda, weight = 210013, value = 0.00227129, fly away = TRUE
7663: It is Bird : name = Dshrb, weight = 219640, value = 0.0022719, fly away = TRUE
7664: It is Bird : name = Flfzg, weight = 222162, value = 0.00227312, fly away = TRUE
7665: It is Beast : name = Dnxjx, weight = 230467, value = 0.00227364, type = PREDATOR
7666: It is Beast : name = Rxklu, weight = 234847, value = 0.00227382, type = INSECTIVORES
7667: It is Bird : name = Zynbz, weight = 237899, value = 0.00227407, fly away = TRUE
7668: It is Beast : name = Edxpt, weight = 227304, value = 0.00227449, type = PREDATOR
7669: It is Fish : name = Qfrxj, weight = 229936, value = 0.00227455, place = OCEAN
7670: It is Beast : name = Otcyx, weight = 235030, value = 0.00227631, type = PREDATOR
7671: It is Beast : name = Zeffp, weight = 222489, value = 0.00227876, type = PREDATOR
7672: It is Bird : name = Iolgm, weight = 221104, value = 0.00227947, fly away = TRUE
7673: It is Fish : name = Afxwx, weight = 230752, value = 0.0022795, place = RIVER
7674: It is Fish : name = Wlfho, weight = 224567, value = 0.00227994, place = OCEAN
7675: It is Bird : name = Sizrn, weight = 234128, value = 0.0022808, fly away = FALSE
7676: It is Bird : name = Njgzp, weight = 228369, value = 0.0022814, fly away = FALSE
7677: It is Bird : name = Iwelf, weight = 220316, value = 0.00228308, fly away = TRUE
7678: It is Bird : name = Dkxnw, weight = 229299, value = 0.00228523, fly away = TRUE
7679: It is Fish : name = Yqfrw, weight = 234886, value = 0.00228622, place = SEA
7680: It is Beast : name = Cmzgo, weight = 223921, value = 0.00228652, type = INSECTIVORES
7681: It is Beast : name = Pncvf, weight = 222549, value = 0.00228714, type = PREDATOR
7682: It is Fish : name = Xkuve, weight = 231995, value = 0.00228884, place = LAKE
7683: It is Beast : name = Cgbqy, weight = 219308, value = 0.00228902, type = HERBIVORES
7684: It is Fish : name = Cyjzu, weight = 232675, value = 0.00229075, place = RIVER
7685: It is Beast : name = Hmrtv, weight = 230926, value = 0.00229078, type = HERBIVORES
7686: It is Fish : name = Ordrn, weight = 225609, value = 0.00229158, place = LAKE
7687: It is Fish : name = Tjmfm, weight = 222531, value = 0.00229182, place = SEA
7688: It is Bird : name = Dwmpv, weight = 229401, value = 0.00229293, fly away = FALSE
7689: It is Bird : name = Rydxh, weight = 229747, value = 0.00229383, fly away = FALSE
7690: It is Beast : name = Mljwq, weight = 227981, value = 0.00229405, type = HERBIVORES
7691: It is Beast : name = Hkffv, weight = 218347, value = 0.00229451, type = PREDATOR
7692: It is Fish : name = Ulbiz, weight = 225703, value = 0.00229505, place = SEA
7693: It is Beast : name = Tpzkc, weight = 228169, value = 0.00229654, type = INSECTIVORES
7694: It is Fish : name = Ohxbt, weight = 224935, value = 0.00229844, place = RIVER
7695: It is Fish : name = Henxq, weight = 224135, value = 0.00230218, place = SEA
7696: It is Fish : name = Bdouc, weight = 213944, value = 0.00230434, place = OCEAN
7697: It is Beast : name = Jiysp, weight = 228432, value = 0.00230703, type = INSECTIVORES
7698: It is Bird : name = Molid, weight = 217113, value = 0.00230755, fly away = FALSE
7699: It is Fish : name = Vimhg, weight = 219604, value = 0.0023087, place = OCEAN
7700: It is Beast : name = Joxgc, weight = 219397, value = 0.00231088, type = HERBIVORES
7701: It is Beast : name = Sfrcm, weight = 219375, value = 0.00231111, type = INSECTIVORES
7702: It is Beast : name = Tmwqc, weight = 226367, value = 0.00231483, type = INSECTIVORES
7703: It is Bird : name = Ofwga, weight = 215903, value = 0.00231585, fly away = TRUE
7704: It is Beast : name = Dednt, weight = 213479, value = 0.00231873, type = PREDATOR
7705: It is Beast : name = Zfsfl, weight = 222906, value = 0.00231936, type = PREDATOR
7706: It is Fish : name = Mzvwo, weight = 235777, value = 0.00231999, place = SEA
7707: It is Beast : name = Wzjjr, weight = 230599, value = 0.00232004, type = INSECTIVORES
7708: It is Beast : name = Vjweh, weight = 222253, value = 0.00232168, type = INSECTIVORES
7709: It is Fish : name = Embnz, weight = 218752, value = 0.00232226, place = SEA
7710: It is Fish : name = Mzdsg, weight = 222570, value = 0.00232286, place = SEA
7711: It is Beast : name = Ymnro, weight = 229389, value = 0.00232356, type = HERBIVORES
7712: It is Beast : name = Iktzw, weight = 230880, value = 0.00232588, type = INSECTIVORES
7713: It is Bird : name = Qpnef, weight = 217437, value = 0.00232711, fly away = TRUE
7714: It is Beast : name = Dvkeb, weight = 211281, value = 0.00232865, type = HERBIVORES
7715: It is Bird : name = Kqqwy, weight = 232207, value = 0.00232982, fly away = TRUE
7716: It is Bird : name = Ozqjc, weight = 222656, value = 0.00233095, fly away = TRUE
7717: It is Fish : name = Vtyzs, weight = 240154, value = 0.00233184, place = LAKE
7718: It is Fish : name = Cynck, weight = 216110, value = 0.00233215, place = RIVER
7719: It is Fish : name = Msvgr, weight = 225851, value = 0.0023334, place = OCEAN
7720: It is Bird : name = Fxnqt, weight = 226706, value = 0.00233342, fly away = FALSE
7721: It is Fish : name = Oxpuk, weight = 229250, value = 0.0023337, place = LAKE
7722: It is Bird : name = Tlurj, weight = 226653, value = 0.00233396, fly away = TRUE
7723: It is Beast : name = Kvkhj, weight = 218414, value = 0.00233502, type = INSECTIVORES
7724: It is Bird : name = Kqero, weight = 220001, value = 0.00233635, fly away = FALSE
7725: It is Beast : name = Kydzb, weight = 220838, value = 0.00233655, type = PREDATOR
7726: It is Bird : name = Cqioc, weight = 211831, value = 0.00233677, fly away = TRUE
7727: It is Beast : name = Grsuy, weight = 230070, value = 0.00233842, type = HERBIVORES
7728: It is Beast : name = Zloup, weight = 229949, value = 0.00233965, type = INSECTIVORES
7729: It is Bird : name = Dvxjl, weight = 222138, value = 0.00234089, fly away = TRUE
7730: It is Fish : name = Ahklq, weight = 212147, value = 0.00234272, place = RIVER
7731: It is Bird : name = Afdtf, weight = 206944, value = 0.00234363, fly away = FALSE
7732: It is Beast : name = Tlvaj, weight = 218733, value = 0.00234533, type = HERBIVORES
7733: It is Bird : name = Tldlg, weight = 214279, value = 0.00234741, fly away = FALSE
7734: It is Beast : name = Ktmer, weight = 219385, value = 0.00234747, type = HERBIVORES
7735: It is Beast : name = Qtfny, weight = 225683, value = 0.00234843, type = INSECTIVORES
7736: It is Fish : name = Nqzmt, weight = 228828, value = 0.00235111, place = SEA
7737: It is Bird : name = Cmtkq, weight = 217746, value = 0.00235136, fly away = TRUE
7738: It is Fish : name = Xioqu, weight = 227082, value = 0.00235157, place = RIVER
7739: It is Fish : name = Usltn, weight = 227038, value = 0.00235203, place = OCEAN
7740: It is Fish : name = Fvfls, weight = 218054, value = 0.00235263, place = RIVER
7741: It is Bird : name = Fbfqd, weight = 205114, value = 0.00235479, fly away = FALSE
7742: It is Beast : name = Wcnpt, weight = 222445, value = 0.00235564, type = HERBIVORES
7743: It is Bird : name = Lxvrf, weight = 224953, value = 0.00235605, fly away = TRUE
7744: It is Beast : name = Kykon, weight = 222373, value = 0.0023564, type = HERBIVORES
7745: It is Fish : name = Nfjlz, weight = 218771, value = 0.00235863, place = LAKE
7746: It is Fish : name = Auwpl, weight = 220758, value = 0.00236005, place = SEA
7747: It is Beast : name = Utupy, weight = 233334, value = 0.00236142, type = INSECTIVORES
7748: It is Beast : name = Sutzs, weight = 234138, value = 0.00236185, type = HERBIVORES
7749: It is Beast : name = Yhaoq, weight = 217566, value = 0.0023625, type = PREDATOR
7750: It is Bird : name = Qblvj, weight = 215779, value = 0.00236816, fly away = FALSE
7751: It is Bird : name = Spvik, weight = 221594, value = 0.0023692, fly away = FALSE
7752: It is Bird : name = Lcktl, weight = 213373, value = 0.00237143, fly away = FALSE
7753: It is Bird : name = Donix, weight = 216561, value = 0.00237347, fly away = FALSE
7754: It is Fish : name = Ttefa, weight = 210583, value = 0.00237436, place = OCEAN
7755: It is Fish : name = Gxeuu, weight = 221470, value = 0.00237504, place = SEA
7756: It is Fish : name = Zrfoh, weight = 219257, value = 0.00237621, place = OCEAN
7757: It is Bird : name = Lvbah, weight = 207401, value = 0.00237704, fly away = TRUE
7758: It is Bird : name = Ddfdg, weight = 198971, value = 0.00237723, fly away = TRUE
7759: It is Bird : name = Qvfie, weight = 213265, value = 0.00237732, fly away = FALSE
7760: It is Beast : name = Oikpo, weight = 216124, value = 0.00237826, type = HERBIVORES
7761: It is Bird : name = Sjbnr, weight = 214805, value = 0.0023789, fly away = TRUE
7762: It is Beast : name = Htulg, weight = 216891, value = 0.00237908, type = HERBIVORES
7763: It is Bird : name = Odfhk, weight = 206753, value = 0.00237965, fly away = FALSE
7764: It is Beast : name = Liqqt, weight = 219743, value = 0.00238005, type = HERBIVORES
7765: It is Beast : name = Awams, weight = 212169, value = 0.00238018, type = HERBIVORES
7766: It is Fish : name = Rmdpu, weight = 218350, value = 0.0023815, place = OCEAN
7767: It is Bird : name = Tdnro, weight = 217863, value = 0.00238223, fly away = FALSE
7768: It is Beast : name = Yanys, weight = 223204, value = 0.00238347, type = HERBIVORES
7769: It is Beast : name = Hbypf, weight = 211811, value = 0.0023842, type = PREDATOR
7770: It is Fish : name = Ycvld, weight = 215500, value = 0.00238515, place = RIVER
7771: It is Fish : name = Yxojn, weight = 224621, value = 0.00238624, place = LAKE
7772: It is Bird : name = Tpzak, weight = 218566, value = 0.00238829, fly away = FALSE
7773: It is Bird : name = Pymsq, weight = 225174, value = 0.00238926, fly away = TRUE
7774: It is Bird : name = Fgsuf, weight = 212189, value = 0.00238938, fly away = TRUE
7775: It is Fish : name = Ikmrb, weight = 209549, value = 0.00239085, place = RIVER
7776: It is Beast : name = Jikoi, weight = 209801, value = 0.00239274, type = HERBIVORES
7777: It is Fish : name = Ftsrs, weight = 221492, value = 0.00239286, place = SEA
7778: It is Bird : name = Iuerf, weight = 211754, value = 0.00239429, fly away = TRUE
7779: It is Beast : name = Iiumz, weight = 219657, value = 0.00239464, type = INSECTIVORES
7780: It is Beast : name = Irnfv, weight = 215888, value = 0.00239476, type = HERBIVORES
7781: It is Fish : name = Oaomc, weight = 206651, value = 0.00239534, place = LAKE
7782: It is Beast : name = Dtaen, weight = 205302, value = 0.00239647, type = HERBIVORES
7783: It is Beast : name = Jkjoc, weight = 206908, value = 0.00240203, type = INSECTIVORES
7784: It is Fish : name = Vnqcz, weight = 220643, value = 0.00240207, place = RIVER
7785: It is Bird : name = Tzncy, weight = 223046, value = 0.00240309, fly away = FALSE
7786: It is Fish : name = Hsmvu, weight = 220912, value = 0.00240367, place = SEA
7787: It is Bird : name = Aidxe, weight = 204213, value = 0.00240435, fly away = FALSE
7788: It is Beast : name = Flicr, weight = 206225, value = 0.00240514, type = INSECTIVORES
7789: It is Bird : name = Glggi, weight = 203681, value = 0.00240572, fly away = FALSE
7790: It is Fish : name = Ztkfw, weight = 221953, value = 0.00240591, place = RIVER
7791: It is Beast : name = Ycbrb, weight = 206986, value = 0.00240596, type = INSECTIVORES
7792: It is Beast : name = Rhycp, weight = 215023, value = 0.00240904, type = INSECTIVORES
7793: It is Fish : name = Gnjgk, weight = 206066, value = 0.00241185, place = RIVER
7794: It is Bird : name = Qstom, weight = 220527, value = 0.0024124, fly away = FALSE
7795: It is Beast : name = Ufjfo, weight = 209701, value = 0.00241296, type = HERBIVORES
7796: It is Beast : name = Kvbkd, weight = 206323, value = 0.00241369, type = HERBIVORES
7797: It is Bird : name = Dznxr, weight = 221188, value = 0.00241424, fly away = TRUE
7798: It is Fish : name = Cprpk, weight = 212030, value = 0.00241475, place = SEA
7799: It is Beast : name = Zttvb, weight = 222627, value = 0.0024166, type = INSECTIVORES
7800: It is Beast : name = Zttqy, weight = 230069, value = 0.00241667, type = HERBIVORES
7801: It is Fish : name = Hwqfw, weight = 216987, value = 0.0024195, place = SEA
7802: It is Bird : name = Egebb, weight = 193803, value = 0.00241998, fly away = TRUE
7803: It is Bird : name = Vgxyf, weight = 219782, value = 0.00242058, fly away = TRUE
7804: It is Bird : name = Lklvf, weight = 211044, value = 0.0024213, fly away = TRUE
7805: It is Beast : name = Eptyd, weight = 213867, value = 0.00242207, type = INSECTIVORES
7806: It is Beast : name = Hcxfw, weight = 211212, value = 0.0024241, type = INSECTIVORES
7807: It is Beast : name = Dnahj, weight = 200058, value = 0.0024243, type = INSECTIVORES
7808: It is Beast : name = Ebhgu, weight = 202385, value = 0.00242607, type = INSECTIVORES
7809: It is Fish : name = Oycml, weight = 212628, value = 0.00242677, place = RIVER
7810: It is Beast : name = Njgki, weight = 205575, value = 0.00242734, type = INSECTIVORES
7811: It is Bird : name = Euadl, weight = 202201, value = 0.00242828, fly away = FALSE
7812: It is Bird : name = Ljqpt, weight = 215204, value = 0.00243025, fly away = TRUE
7813: It is Fish : name = Trxfx, weight = 221816, value = 0.00243445, place = OCEAN
7814: It is Fish : name = Lwumq, weight = 219349, value = 0.00243448, place = RIVER
7815: It is Bird : name = Rcfwt, weight = 212695, value = 0.00243541, fly away = TRUE
7816: It is Bird : name = Jongm, weight = 208132, value = 0.00243595, fly away = TRUE
7817: It is Beast : name = Lftxe, weight = 211263, value = 0.00243772, type = HERBIVORES
7818: It is Bird : name = Ttgnr, weight = 216024, value = 0.00243954, fly away = FALSE
7819: It is Fish : name = Xqieb, weight = 206968, value = 0.00243999, place = LAKE
7820: It is Bird : name = Fcfvk, weight = 203091, value = 0.00244225, fly away = FALSE
7821: It is Beast : name = Vuofb, weight = 210417, value = 0.00244277, type = HERBIVORES
7822: It is Beast : name = Kwshf, weight = 210623, value = 0.00244513, type = HERBIVORES
7823: It is Fish : name = Pjwrk, weight = 214814, value = 0.00244863, place = LAKE
7824: It is Fish : name = Nflsx, weight = 213258, value = 0.00245243, place = RIVER
7825: It is Bird : name = Mkdvt, weight = 210998, value = 0.002455, fly away = FALSE
7826: It is Beast : name = Bvqbx, weight = 209627, value = 0.00245674, type = INSECTIVORES
7827: It is Bird : name = Aiumk, weight = 204728, value = 0.00245692, fly away = FALSE
7828: It is Bird : name = Lrdjc, weight = 201470, value = 0.00245694, fly away = TRUE
7829: It is Beast : name = Zhifm, weight = 207458, value = 0.00245833, type = HERBIVORES
7830: It is Beast : name = Gtkqx, weight = 214349, value = 0.00245861, type = PREDATOR
7831: It is Bird : name = Iadxo, weight = 203678, value = 0.00245976, fly away = FALSE
7832: It is Bird : name = Tvajl, weight = 208484, value = 0.00246062, fly away = TRUE
7833: It is Fish : name = Wwdve, weight = 213232, value = 0.00246211, place = SEA
7834: It is Bird : name = Ozmew, weight = 215149, value = 0.00246341, fly away = FALSE
7835: It is Bird : name = Cedbl, weight = 192416, value = 0.00246341, fly away = FALSE
7836: It is Beast : name = Zampv, weight = 213422, value = 0.0024646, type = HERBIVORES
7837: It is Fish : name = Rniqv, weight = 214151, value = 0.00246555, place = RIVER
7838: It is Fish : name = Wmswd, weight = 214946, value = 0.00246574, place = LAKE
7839: It is Bird : name = Rzirp, weight = 216851, value = 0.00246713, fly away = FALSE
7840: It is Fish : name = Mypdk, weight = 209225, value = 0.00247102, place = OCEAN
7841: It is Bird : name = Yonqm, weight = 215205, value = 0.00247206, fly away = TRUE
7842: It is Bird : name = Toufm, weight = 211472, value = 0.00247314, fly away = TRUE
7843: It is Beast : name = Tccnz, weight = 207764, value = 0.00247396, type = PREDATOR
7844: It is Beast : name = Kulgg, weight = 204460, value = 0.00247481, type = INSECTIVORES
7845: It is Beast : name = Ezkje, weight = 203950, value = 0.0024761, type = INSECTIVORES
7846: It is Bird : name = Esmtz, weight = 214407, value = 0.0024766, fly away = FALSE
7847: It is Bird : name = Wnsxt, weight = 221056, value = 0.00247901, fly away = FALSE
7848: It is Bird : name = Ukiye, weight = 209300, value = 0.00247969, fly away = FALSE
7849: It is Beast : name = Lciug, weight = 201631, value = 0.00247978, type = INSECTIVORES
7850: It is Beast : name = Gnxqh, weight = 208767, value = 0.00248124, type = HERBIVORES
7851: It is Beast : name = Uvbrr, weight = 213102, value = 0.00248238, type = PREDATOR
7852: It is Fish : name = Ikjjt, weight = 204501, value = 0.0024841, place = RIVER
7853: It is Fish : name = Ptuap, weight = 210004, value = 0.00248567, place = LAKE
7854: It is Bird : name = Iduyc, weight = 205168, value = 0.00248577, fly away = TRUE
7855: It is Fish : name = Avfez, weight = 204352, value = 0.00248591, place = OCEAN
7856: It is Beast : name = Oipdf, weight = 200060, value = 0.00248925, type = INSECTIVORES
7857: It is Beast : name = Kjkgp, weight = 201912, value = 0.00249118, type = PREDATOR
7858: It is Fish : name = Uuujn, weight = 214507, value = 0.00249409, place = SEA
7859: It is Bird : name = Sfkij, weight = 201649, value = 0.00249443, fly away = FALSE
7860: It is Bird : name = Kwuym, weight = 216762, value = 0.00249582, fly away = FALSE
7861: It is Bird : name = Uemoh, weight = 204321, value = 0.00249607, fly away = TRUE
7862: It is Bird : name = Lgdke, weight = 195085, value = 0.00249635, fly away = TRUE
7863: It is Beast : name = Esepl, weight = 202271, value = 0.00249665, type = INSECTIVORES
7864: It is Fish : name = Seyqs, weight = 213198, value = 0.00250002, place = SEA
7865: It is Beast : name = Qqmaj, weight = 202387, value = 0.00250016, type = PREDATOR
7866: It is Beast : name = Nqxdq, weight = 209462, value = 0.00250165, type = PREDATOR
7867: It is Beast : name = Lxihi, weight = 203827, value = 0.00250212, type = INSECTIVORES
7868: It is Bird : name = Pevva, weight = 205307, value = 0.00250357, fly away = TRUE
7869: It is Beast : name = Xcuih, weight = 204814, value = 0.00250471, type = PREDATOR
7870: It is Fish : name = Oeeme, weight = 195892, value = 0.00250648, place = SEA
7871: It is Bird : name = Pwnzd, weight = 211806, value = 0.00250701, fly away = FALSE
7872: It is Bird : name = Ejlgk, weight = 196448, value = 0.00250957, fly away = TRUE
7873: It is Fish : name = Pgeeq, weight = 198257, value = 0.00251189, place = SEA
7874: It is Beast : name = Ldxbh, weight = 197964, value = 0.00251561, type = HERBIVORES
7875: It is Bird : name = Dbykm, weight = 199930, value = 0.00251588, fly away = FALSE
7876: It is Fish : name = Meooy, weight = 206671, value = 0.00252091, place = SEA
7877: It is Beast : name = Bxjmf, weight = 199458, value = 0.00252183, type = HERBIVORES
7878: It is Fish : name = Skuub, weight = 206909, value = 0.00252285, place = OCEAN
7879: It is Fish : name = Dyzbg, weight = 202896, value = 0.00252346, place = LAKE
7880: It is Beast : name = Ykrsv, weight = 215029, value = 0.00252524, type = HERBIVORES
7881: It is Fish : name = Berdt, weight = 196789, value = 0.00252555, place = OCEAN
7882: It is Bird : name = Shwoo, weight = 208939, value = 0.00252705, fly away = TRUE
7883: It is Bird : name = Smduy, weight = 209619, value = 0.0025284, fly away = FALSE
7884: It is Bird : name = Drchq, weight = 196578, value = 0.00253335, fly away = TRUE
7885: It is Beast : name = Vijle, weight = 199593, value = 0.00253516, type = INSECTIVORES
7886: It is Beast : name = Xkbhp, weight = 200682, value = 0.00253635, type = PREDATOR
7887: It is Bird : name = Qmtxh, weight = 208790, value = 0.00253844, fly away = FALSE
7888: It is Beast : name = Bfzbf, weight = 192958, value = 0.00253941, type = INSECTIVORES
7889: It is Bird : name = Aswot, weight = 207014, value = 0.00254089, fly away = FALSE
7890: It is Bird : name = Adyqm, weight = 199911, value = 0.00254113, fly away = FALSE
7891: It is Fish : name = Ckutj, weight = 201873, value = 0.0025412, place = RIVER
7892: It is Beast : name = Jgibk, weight = 191508, value = 0.00254297, type = HERBIVORES
7893: It is Bird : name = Qqxyt, weight = 216574, value = 0.00254417, fly away = TRUE
7894: It is Bird : name = Ulrkm, weight = 205564, value = 0.00254422, fly away = TRUE
7895: It is Beast : name = Grcpf, weight = 195701, value = 0.0025447, type = HERBIVORES
7896: It is Beast : name = Zkntw, weight = 212923, value = 0.00254552, type = PREDATOR
7897: It is Beast : name = Luark, weight = 200502, value = 0.0025486, type = HERBIVORES
7898: It is Fish : name = Xccmw, weight = 201666, value = 0.00254877, place = OCEAN
7899: It is Bird : name = Ufwan, weight = 201129, value = 0.0025506, fly away = TRUE
7900: It is Bird : name = Dqpwm, weight = 204259, value = 0.00255068, fly away = TRUE
7901: It is Beast : name = Zvmfg, weight = 204567, value = 0.00255173, type = PREDATOR
7902: It is Fish : name = Xzcuv, weight = 213040, value = 0.00255351, place = OCEAN
7903: It is Fish : name = Seyof, weight = 202664, value = 0.00255595, place = LAKE
7904: It is Bird : name = Ztrdm, weight = 206944, value = 0.00255625, fly away = TRUE
7905: It is Beast : name = Wleoy, weight = 206513, value = 0.00255674, type = PREDATOR
7906: It is Fish : name = Bywlm, weight = 204489, value = 0.00255759, place = OCEAN
7907: It is Bird : name = Nuaqb, weight = 196634, value = 0.00255805, fly away = FALSE
7908: It is Fish : name = Orpqz, weight = 211090, value = 0.00255815, place = OCEAN
7909: It is Fish : name = Nkuoi, weight = 202386, value = 0.00255947, place = RIVER
7910: It is Fish : name = Qncrl, weight = 199975, value = 0.00256032, place = SEA
7911: It is Beast : name = Lpnnw, weight = 205768, value = 0.00256114, type = PREDATOR
7912: It is Beast : name = Bivtf, weight = 197958, value = 0.00256115, type = INSECTIVORES
7913: It is Fish : name = Odnvb, weight = 196792, value = 0.00256616, place = LAKE
7914: It is Bird : name = Pqhhu, weight = 201755, value = 0.00256747, fly away = TRUE
7915: It is Fish : name = Anxsa, weight = 197386, value = 0.00256857, place = LAKE
7916: It is Beast : name = Cndos, weight = 195700, value = 0.00257026, type = PREDATOR
7917: It is Bird : name = Vvpvu, weight = 214221, value = 0.00257211, fly away = FALSE
7918: It is Bird : name = Dzvpd, weight = 202002, value = 0.00257423, fly away = FALSE
7919: It is Bird : name = Tdmqw, weight = 203909, value = 0.00257468, fly away = TRUE
7920: It is Fish : name = Slear, weight = 195159, value = 0.00257739, place = RIVER
7921: It is Fish : name = Biugj, weight = 192531, value = 0.0025814, place = LAKE
7922: It is Beast : name = Lckxb, weight = 193632, value = 0.00258222, type = HERBIVORES
7923: It is Fish : name = Xmciq, weight = 198978, value = 0.0025832, place = SEA
7924: It is Beast : name = Eriop, weight = 197719, value = 0.00258448, type = INSECTIVORES
7925: It is Fish : name = Sskpx, weight = 207757, value = 0.00258475, place = RIVER
7926: It is Beast : name = Rrqux, weight = 210865, value = 0.00258933, type = INSECTIVORES
7927: It is Beast : name = Oqqca, weight = 193485, value = 0.00258935, type = PREDATOR
7928: It is Fish : name = Fheof, weight = 188375, value = 0.00259058, place = OCEAN
7929: It is Fish : name = Ketxr, weight = 203011, value = 0.00259099, place = SEA
7930: It is Bird : name = Tpdzd, weight = 199914, value = 0.00259111, fly away = FALSE
7931: It is Bird : name = Sgrod, weight = 197166, value = 0.00259172, fly away = FALSE
7932: It is Fish : name = Ibjjz, weight = 194747, value = 0.00259311, place = OCEAN
7933: It is Bird : name = Avwky, weight = 204369, value = 0.00259335, fly away = TRUE
